file,start_time,end_time,KAAM_song,KAAM_call,?_KAAM_call, KAAM_song,?_KAAM_song,?,?KAAM_call,?KAAM_song,  ?_KAAM_song,KAAM_wsong
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,66.0,69.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,525.0,528.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/615347576.wav,7.5,10.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,81.0,84.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5814.wav,64.5,67.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5035.wav,13.5,16.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5814.wav,46.5,49.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,253.5,256.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,501.0,504.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,120.0,123.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5035.wav,34.5,37.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,30.0,33.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,105.0,108.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5061.wav,21.0,24.0,False,False,False,False,False,True,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,237.0,240.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/574975511.wav,0.0,3.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,117.0,120.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,12.0,15.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,186.0,189.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/210208.mp3,1.5,4.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5037.wav,15.0,18.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/347813351.m4a,3.0,6.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,1.5,4.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,28.5,31.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,175.5,178.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,37.5,40.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,199.5,202.5,False,False,False,False,False,False,False,False,True,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/487421021.mp3,39.0,42.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094711.wav,15.0,18.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/20582.wav,6.0,9.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155988551.wav,12.0,15.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,372.0,375.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,489.0,492.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,142.5,145.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094521.wav,4.5,7.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/487421021.mp3,25.5,28.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,31.5,34.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,177.0,180.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,174.0,177.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5056.wav,6.0,9.0,False,False,False,False,False,True,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155551481.wav,7.5,10.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,124.5,127.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,69.0,72.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,87.0,90.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,100.5,103.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,171.0,174.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,52.5,55.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,39.0,42.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,139.5,142.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,183.0,186.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155988551.wav,1.5,4.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155997081.wav,15.0,18.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5814.wav,39.0,42.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,81.0,84.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/615347576.wav,13.5,16.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,7.5,10.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,153.0,156.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155971191.wav,28.5,31.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5821.wav,42.0,45.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5037.wav,25.5,28.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/27368.mp3,9.0,12.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,102.0,105.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,100.5,103.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/413340141.m4a,6.0,9.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/413340141.m4a,0.0,3.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,60.0,63.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155983261.wav,6.0,9.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,111.0,114.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,333.0,336.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5028.wav,3.0,6.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/615347576.wav,4.5,7.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155551451.wav,31.5,34.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,4.5,7.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,57.0,60.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,94.5,97.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5109.wav,54.0,57.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5028.wav,24.0,27.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,256.5,259.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5056.wav,33.0,36.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,469.5,472.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/487421021.mp3,36.0,39.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/27316.mp3,3.0,6.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,175.5,178.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,285.0,288.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,16.5,19.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,76.5,79.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,45.0,48.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5832.wav,151.5,154.5,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,211.5,214.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,52.5,55.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155986081.wav,6.0,9.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,27.0,30.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094151.wav,12.0,15.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5035.wav,21.0,24.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156004801.wav,12.0,15.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/27368.mp3,6.0,9.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,4.5,7.5,False,False,True,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,192.0,195.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155988551.wav,3.0,6.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Xeno-canto/mp3s/210213.mp3,19.5,22.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5028.wav,16.5,19.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155997081.wav,16.5,19.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,208.5,211.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,406.5,409.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155997081.wav,30.0,33.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5837.wav,178.5,181.5,False,False,False,False,True,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/405237541.mp3,13.5,16.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,468.0,471.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155997081.wav,10.5,13.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5022.wav,114.0,117.0,False,True,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/615347576.wav,10.5,13.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5035.wav,16.5,19.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/615347576.wav,33.0,36.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,120.0,123.0,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5037.wav,13.5,16.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5032.wav,3.0,6.0,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155971191.wav,10.5,13.5,False,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,180.0,183.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156002671.wav,78.0,81.0,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/156094711.wav,67.5,70.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5026.wav,70.5,73.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/155986081.wav,7.5,10.5,True,False,False,False,False,False,False,False,False,False
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5079.wav,193.5,196.5,False,False,False,False,False,False,False,False,False,True
/home/dah238/Kauai-Amakihi/Audio/Macaulay Focal Recordings/5102.wav,396.0,399.0,True,False,False,False,False,False,False,False,False,False
